255,113,278,136
256,116,278,138
257,119,278,140
256,118,278,140
255,114,277,136
256,112,278,134
258,114,280,136
258,114,280,136
258,113,279,134
258,113,279,134
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
263,143,285,165
464,159,486,181
466,165,488,187
476,165,507,196
476,165,507,196
476,165,507,196
253,145,274,166
253,146,274,167
253,143,274,164
253,139,274,160
255,138,276,159
257,139,278,160
258,138,279,159
259,137,280,158
260,138,281,159
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
260,126,281,147
398,60,494,156
401,64,496,159
404,66,497,159
404,66,497,159
404,66,497,159
409,63,505,159
418,57,518,157
428,49,535,156
432,40,548,156
443,35,570,162
456,33,598,175
464,30,629,195
454,31,638,215
453,34,640,221
455,33,642,220
454,25,646,217
455,19,654,218
461,17,662,218
463,11,671,219
463,2,681,220
464,-5,686,217
465,-10,693,218
469,-6,697,222
473,-2,700,225
473,-2,700,225
473,-2,700,225
473,-2,701,226
477,-2,705,226
483,-4,712,225
485,-13,718,220
486,-13,719,220
491,-13,729,225
495,-13,737,229
495,-18,739,226
448,-73,794,273
449,-72,794,273
450,-75,800,275
457,-72,807,278
458,-77,814,279
451,-85,822,286
456,-79,824,289
458,-75,829,296
460,-76,827,291
459,-84,834,291
464,-80,835,291
460,-84,849,305
460,-93,859,306
462,-98,861,301
468,-96,864,300
474,-93,874,307
477,-98,887,312
484,-100,895,311
489,-100,903,314
267,132,292,157
218,-17,437,202
216,-21,439,202
215,-22,440,203
212,-26,442,204
209,-29,443,205
207,-29,445,209
205,-31,446,210
202,-39,446,205
198,-46,449,205
198,-44,455,213
199,-40,459,220
199,-38,461,224
196,-40,465,229
197,-37,471,237
198,-36,477,243
195,-42,484,247
192,-48,493,253
192,-46,497,259
189,-47,502,266
185,-51,507,271
178,-60,514,276
173,-69,521,279
170,-80,529,279
168,-89,532,275
164,-97,538,277
161,-100,542,281
157,-103,545,285
152,-104,547,291
146,-107,552,299
142,-107,557,308
138,-108,560,314
135,-106,562,321
131,-105,566,330
128,-105,568,335
127,-105,570,338
125,-107,573,341
125,-107,573,341
120,-115,577,342
117,-123,580,340
116,-130,592,346
113,-135,599,351
109,-139,602,354
105,-144,608,359
101,-146,615,368
